asset_id,asset_type,asset_name,state,district,city_or_village,latitude,longitude,crs,road_class,road_width_m,building_type,building_area_m2,building_height_m,floors,bridge_length_m,railway_flag,school_flag,hospital_flag,government_flag,criticality_level,population_exposed,river_distance_m,floodplain_flag,asset_geometry_wkt,data_source,data_status
IN-ASSET-0340,Railway,Railway Asset 0340,Karnataka,Mysuru,Mysuru,12.275031,76.609634,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,21,2708.8,0,POINT (76.609634 12.275031),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0341,School,School Asset 0341,Tamil Nadu,Chennai,Chennai,13.063025,80.301267,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,552,1039.1,1,POINT (80.301267 13.063025),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0342,Hospital,Hospital Asset 0342,Tamil Nadu,Coimbatore,Coimbatore,11.018422,76.983264,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,532,1202.5,1,POINT (76.983264 11.018422),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0343,Government Facility,Government Facility Asset 0343,Kerala,Kochi,Kochi,9.917129,76.248902,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,526,2533.9,0,POINT (76.248902 9.917129),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0344,Road,Road Asset 0344,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.518029,76.909313,EPSG:4326,Other District Road,5.7,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,508,776.2,1,POINT (76.909313 8.518029),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0345,Building,Building Asset 0345,Andhra Pradesh,Vijayawada,Vijayawada,16.516766,80.624441,EPSG:4326,Major District Road,0.0,Public,2619.2,43.0,14,0.0,0,0,0,0,Low,1080,5918.3,0,POINT (80.624441 16.516766),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0346,Bridge,Bridge Asset 0346,Andhra Pradesh,Visakhapatnam,Visakhapatnam,17.70167,83.25171,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,563.0,0,0,0,0,Very High,460,2960.3,0,POINT (83.251710 17.701670),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0347,Railway,Railway Asset 0347,Madhya Pradesh,Bhopal,Bhopal,23.278771,77.432959,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,677,7518.9,0,POINT (77.432959 23.278771),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0348,School,School Asset 0348,Jammu and Kashmir,Srinagar,Srinagar,34.114033,74.827595,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,11,5331.0,0,POINT (74.827595 34.114033),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0349,Hospital,Hospital Asset 0349,Himachal Pradesh,Shimla,Shimla,31.079003,77.158731,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,2270,7777.7,0,POINT (77.158731 31.079003),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0350,Government Facility,Government Facility Asset 0350,Uttarakhand,Dehradun,Dehradun,30.333428,78.001505,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,600,5942.9,0,POINT (78.001505 30.333428),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0351,Road,Road Asset 0351,Bihar,Gaya,Gaya,24.77878,84.976777,EPSG:4326,Major District Road,5.1,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,724,4151.2,0,POINT (84.976777 24.778780),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0352,Building,Building Asset 0352,Uttar Pradesh,Agra,Agra,27.17057,77.98762,EPSG:4326,Major District Road,0.0,Industrial,2997.2,18.8,6,0.0,0,0,0,0,Low,1789,2060.9,0,POINT (77.987620 27.170570),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0353,Bridge,Bridge Asset 0353,Delhi,Delhi,Delhi,28.597934,77.203142,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,561.6,0,0,0,0,Very High,211,7596.1,0,POINT (77.203142 28.597934),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0354,Railway,Railway Asset 0354,Maharashtra,Mumbai,Mumbai,19.049768,72.899237,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,416,5138.6,0,POINT (72.899237 19.049768),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0355,School,School Asset 0355,Maharashtra,Pune,Pune,18.536429,73.843005,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1392,1311.4,1,POINT (73.843005 18.536429),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0356,Hospital,Hospital Asset 0356,Maharashtra,Nagpur,Nagpur,21.161201,79.070923,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,66,4792.4,0,POINT (79.070923 21.161201),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0357,Government Facility,Government Facility Asset 0357,Gujarat,Ahmedabad,Ahmedabad,23.049715,72.557973,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,744,6460.7,0,POINT (72.557973 23.049715),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0358,Road,Road Asset 0358,Gujarat,Surat,Surat,21.158163,72.83608,EPSG:4326,Other District Road,12.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,34,4570.4,0,POINT (72.836080 21.158163),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0359,Building,Building Asset 0359,Rajasthan,Jaipur,Jaipur,26.938227,75.781806,EPSG:4326,National Highway,0.0,Residential,606.7,32.9,11,0.0,0,0,0,0,Low,769,2604.9,0,POINT (75.781806 26.938227),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0360,Bridge,Bridge Asset 0360,Uttar Pradesh,Lucknow,Lucknow,26.86546,80.935233,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,727.6,0,0,0,0,Very High,727,6440.3,0,POINT (80.935233 26.865460),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0361,Railway,Railway Asset 0361,Uttar Pradesh,Varanasi,Varanasi,25.347216,82.943844,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,580,3954.5,0,POINT (82.943844 25.347216),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0362,School,School Asset 0362,Bihar,Patna,Patna,25.563558,85.171331,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,192,7571.0,0,POINT (85.171331 25.563558),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0363,Hospital,Hospital Asset 0363,West Bengal,Kolkata,Kolkata,22.570818,88.332409,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,849,3212.0,0,POINT (88.332409 22.570818),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0364,Government Facility,Government Facility Asset 0364,Assam,Guwahati,Guwahati,26.172193,91.724328,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,321,7731.0,0,POINT (91.724328 26.172193),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0365,Road,Road Asset 0365,Odisha,Bhubaneswar,Bhubaneswar,20.262467,85.824096,EPSG:4326,State Highway,9.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,430,3359.9,0,POINT (85.824096 20.262467),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0366,Building,Building Asset 0366,Jharkhand,Ranchi,Ranchi,23.325907,85.27884,EPSG:4326,Other District Road,0.0,Institutional,1647.0,17.0,6,0.0,0,0,0,0,Low,761,1290.4,1,POINT (85.278840 23.325907),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0367,Bridge,Bridge Asset 0367,Madhya Pradesh,Bhopal,Bhopal,23.251863,77.427886,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,476.3,0,0,0,0,Very High,377,7903.3,0,POINT (77.427886 23.251863),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0368,Railway,Railway Asset 0368,Madhya Pradesh,Indore,Indore,22.732834,75.887278,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,87,56.3,1,POINT (75.887278 22.732834),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0369,School,School Asset 0369,Chhattisgarh,Raipur,Raipur,21.247584,81.646678,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1811,4764.8,0,POINT (81.646678 21.247584),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0370,Hospital,Hospital Asset 0370,Telangana,Hyderabad,Hyderabad,17.416779,78.468507,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,718,2440.1,0,POINT (78.468507 17.416779),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0371,Government Facility,Government Facility Asset 0371,Karnataka,Bengaluru,Bengaluru,13.002605,77.565704,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,486,5097.7,0,POINT (77.565704 13.002605),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0372,Road,Road Asset 0372,Karnataka,Mysuru,Mysuru,12.269004,76.651432,EPSG:4326,State Highway,17.2,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,265,56.6,1,POINT (76.651432 12.269004),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0373,Building,Building Asset 0373,Tamil Nadu,Chennai,Chennai,13.111315,80.279023,EPSG:4326,Local Road,0.0,Residential,2282.4,28.1,9,0.0,0,0,0,0,Low,1798,1145.3,1,POINT (80.279023 13.111315),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0374,Bridge,Bridge Asset 0374,Tamil Nadu,Coimbatore,Coimbatore,11.024817,76.955045,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,536.9,0,0,0,0,Very High,314,3772.6,0,POINT (76.955045 11.024817),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0375,Railway,Railway Asset 0375,Kerala,Kochi,Kochi,9.91551,76.244117,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,728,5691.2,0,POINT (76.244117 9.915510),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0376,School,School Asset 0376,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.528189,76.943654,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1749,2463.6,0,POINT (76.943654 8.528189),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0377,Hospital,Hospital Asset 0377,Andhra Pradesh,Vijayawada,Vijayawada,16.477036,80.641916,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1738,4566.3,0,POINT (80.641916 16.477036),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0378,Government Facility,Government Facility Asset 0378,Andhra Pradesh,Visakhapatnam,Visakhapatnam,17.66742,83.199159,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,261,1403.1,1,POINT (83.199159 17.667420),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0379,Road,Road Asset 0379,Madhya Pradesh,Bhopal,Bhopal,23.253041,77.435281,EPSG:4326,State Highway,14.8,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,273,2659.2,0,POINT (77.435281 23.253041),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0380,Building,Building Asset 0380,Jammu and Kashmir,Srinagar,Srinagar,34.091625,74.778186,EPSG:4326,National Highway,0.0,Residential,692.1,7.5,2,0.0,0,0,0,0,Low,2430,7663.3,0,POINT (74.778186 34.091625),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0381,Bridge,Bridge Asset 0381,Himachal Pradesh,Shimla,Shimla,31.117974,77.140231,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,385.6,0,0,0,0,Very High,139,7135.8,0,POINT (77.140231 31.117974),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0382,Railway,Railway Asset 0382,Uttarakhand,Dehradun,Dehradun,30.304976,78.020325,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,422,3370.2,0,POINT (78.020325 30.304976),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0383,School,School Asset 0383,Bihar,Gaya,Gaya,24.777066,85.015291,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1175,6613.7,0,POINT (85.015291 24.777066),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0384,Hospital,Hospital Asset 0384,Uttar Pradesh,Agra,Agra,27.195602,78.02143,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,155,800.9,1,POINT (78.021430 27.195602),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0385,Government Facility,Government Facility Asset 0385,Delhi,Delhi,Delhi,28.608511,77.201511,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,104,5418.3,0,POINT (77.201511 28.608511),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0386,Road,Road Asset 0386,Maharashtra,Mumbai,Mumbai,19.095478,72.8893,EPSG:4326,Major District Road,13.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,90,6896.4,0,POINT (72.889300 19.095478),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0387,Building,Building Asset 0387,Maharashtra,Pune,Pune,18.545181,73.871668,EPSG:4326,Local Road,0.0,Institutional,1615.2,31.4,10,0.0,0,0,0,0,Low,1963,4311.3,0,POINT (73.871668 18.545181),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0388,Bridge,Bridge Asset 0388,Maharashtra,Nagpur,Nagpur,21.122457,79.061032,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,151.3,0,0,0,0,Very High,573,5562.5,0,POINT (79.061032 21.122457),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0389,Railway,Railway Asset 0389,Gujarat,Ahmedabad,Ahmedabad,22.988931,72.56149,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,203,570.1,1,POINT (72.561490 22.988931),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0390,School,School Asset 0390,Gujarat,Surat,Surat,21.146768,72.847216,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,441,683.3,1,POINT (72.847216 21.146768),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0391,Hospital,Hospital Asset 0391,Rajasthan,Jaipur,Jaipur,26.921697,75.759092,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,101,712.2,1,POINT (75.759092 26.921697),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0392,Government Facility,Government Facility Asset 0392,Uttar Pradesh,Lucknow,Lucknow,26.85911,80.932601,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,404,3687.3,0,POINT (80.932601 26.859110),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0393,Road,Road Asset 0393,Uttar Pradesh,Varanasi,Varanasi,25.346318,82.976449,EPSG:4326,State Highway,5.3,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,175,3028.2,0,POINT (82.976449 25.346318),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0394,Building,Building Asset 0394,Bihar,Patna,Patna,25.595142,85.134649,EPSG:4326,National Highway,0.0,Commercial,2179.9,42.2,14,0.0,0,0,0,0,Low,702,2036.4,0,POINT (85.134649 25.595142),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0395,Bridge,Bridge Asset 0395,West Bengal,Kolkata,Kolkata,22.551211,88.359865,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,699.2,0,0,0,0,Very High,60,5473.1,0,POINT (88.359865 22.551211),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0396,Railway,Railway Asset 0396,Assam,Guwahati,Guwahati,26.115193,91.753001,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,226,1295.1,1,POINT (91.753001 26.115193),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0397,School,School Asset 0397,Odisha,Bhubaneswar,Bhubaneswar,20.275732,85.849608,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1213,1752.6,1,POINT (85.849608 20.275732),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0398,Hospital,Hospital Asset 0398,Jharkhand,Ranchi,Ranchi,23.334297,85.331334,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,805,1615.9,1,POINT (85.331334 23.334297),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0399,Government Facility,Government Facility Asset 0399,Madhya Pradesh,Bhopal,Bhopal,23.276166,77.385777,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,705,695.4,1,POINT (77.385777 23.276166),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0400,Road,Road Asset 0400,Madhya Pradesh,Indore,Indore,22.753785,75.868129,EPSG:4326,National Highway,3.5,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,739,3720.5,0,POINT (75.868129 22.753785),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0401,Building,Building Asset 0401,Chhattisgarh,Raipur,Raipur,21.246665,81.614387,EPSG:4326,Other District Road,0.0,Industrial,2290.2,23.9,8,0.0,0,0,0,0,Low,1616,1275.8,1,POINT (81.614387 21.246665),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0402,Bridge,Bridge Asset 0402,Telangana,Hyderabad,Hyderabad,17.415422,78.513198,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,683.0,0,0,0,0,Very High,570,3764.9,0,POINT (78.513198 17.415422),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0403,Railway,Railway Asset 0403,Karnataka,Bengaluru,Bengaluru,12.96438,77.609074,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,690,2590.7,0,POINT (77.609074 12.964380),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0404,School,School Asset 0404,Karnataka,Mysuru,Mysuru,12.283919,76.657928,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,225,2708.1,0,POINT (76.657928 12.283919),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0405,Hospital,Hospital Asset 0405,Tamil Nadu,Chennai,Chennai,13.078199,80.245356,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1833,1851.9,0,POINT (80.245356 13.078199),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0406,Government Facility,Government Facility Asset 0406,Tamil Nadu,Coimbatore,Coimbatore,10.992997,76.949337,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,345,1023.2,1,POINT (76.949337 10.992997),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0407,Road,Road Asset 0407,Kerala,Kochi,Kochi,9.951391,76.241966,EPSG:4326,Other District Road,14.8,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,150,5664.5,0,POINT (76.241966 9.951391),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0408,Building,Building Asset 0408,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.555684,76.936405,EPSG:4326,National Highway,0.0,Institutional,631.6,18.4,6,0.0,0,0,0,0,Low,101,5483.2,0,POINT (76.936405 8.555684),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0409,Bridge,Bridge Asset 0409,Andhra Pradesh,Vijayawada,Vijayawada,16.539574,80.619068,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,376.8,0,0,0,0,Very High,507,6171.9,0,POINT (80.619068 16.539574),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0410,Railway,Railway Asset 0410,Andhra Pradesh,Visakhapatnam,Visakhapatnam,17.670678,83.198544,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,460,2752.8,0,POINT (83.198544 17.670678),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0411,School,School Asset 0411,Madhya Pradesh,Bhopal,Bhopal,23.266536,77.408173,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,2014,4529.0,0,POINT (77.408173 23.266536),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0412,Hospital,Hospital Asset 0412,Jammu and Kashmir,Srinagar,Srinagar,34.083443,74.774942,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1750,7008.2,0,POINT (74.774942 34.083443),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0413,Government Facility,Government Facility Asset 0413,Himachal Pradesh,Shimla,Shimla,31.114467,77.20652,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,235,6082.5,0,POINT (77.206520 31.114467),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0414,Road,Road Asset 0414,Uttarakhand,Dehradun,Dehradun,30.331645,78.032355,EPSG:4326,Local Road,10.5,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,388,5693.0,0,POINT (78.032355 30.331645),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0415,Building,Building Asset 0415,Bihar,Gaya,Gaya,24.825985,85.029507,EPSG:4326,Major District Road,0.0,Industrial,932.4,16.7,6,0.0,0,0,0,0,Low,182,629.1,1,POINT (85.029507 24.825985),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0416,Bridge,Bridge Asset 0416,Uttar Pradesh,Agra,Agra,27.200667,78.018648,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,352.2,0,0,0,0,Very High,103,6216.0,0,POINT (78.018648 27.200667),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0417,Railway,Railway Asset 0417,Delhi,Delhi,Delhi,28.592261,77.230309,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,325,6986.7,0,POINT (77.230309 28.592261),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0418,School,School Asset 0418,Maharashtra,Mumbai,Mumbai,19.081519,72.899031,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,939,4087.6,0,POINT (72.899031 19.081519),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0419,Hospital,Hospital Asset 0419,Maharashtra,Pune,Pune,18.518155,73.853143,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,2224,666.5,1,POINT (73.853143 18.518155),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0420,Government Facility,Government Facility Asset 0420,Maharashtra,Nagpur,Nagpur,21.12599,79.122558,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,442,5709.0,0,POINT (79.122558 21.125990),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0421,Road,Road Asset 0421,Gujarat,Ahmedabad,Ahmedabad,22.996786,72.552472,EPSG:4326,Local Road,17.1,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,407,7819.9,0,POINT (72.552472 22.996786),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0422,Building,Building Asset 0422,Gujarat,Surat,Surat,21.145297,72.846411,EPSG:4326,Major District Road,0.0,Institutional,2185.7,18.5,6,0.0,0,0,0,0,Low,2330,6564.0,0,POINT (72.846411 21.145297),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0423,Bridge,Bridge Asset 0423,Rajasthan,Jaipur,Jaipur,26.899744,75.761097,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,224.5,0,0,0,0,Very High,428,2297.7,0,POINT (75.761097 26.899744),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0424,Railway,Railway Asset 0424,Uttar Pradesh,Lucknow,Lucknow,26.860356,80.935693,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,520,3907.3,0,POINT (80.935693 26.860356),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
