dam_id,dam_name,state,river_basin,river_name,nearest_city_or_district,latitude,longitude,crs,year_of_completion,seismic_zone,dam_type,dam_height_m,dam_length_m,dam_volume_content_m3,gross_storage_capacity_m3,reservoir_area_m2,effective_storage_capacity_m3,purpose,designed_spillway_capacity_m3s,dam_status,dam_geometry_wkt,data_status
IND_DAM_0076,Hirakud - Prototype Record 76,Odisha,Mahanadi,Mahanadi,Odisha,21.5447863,83.8974274,EPSG:4326,1910,II,Masonry/Earthfill,50.99,1985.71,14556037.98,415480054.77,37417524.86,366474787.19,Irrigation,1567.63,Under Construction,POINT (83.8974274 21.5447863),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0077,Ranjit Sagar - Prototype Record 77,Punjab,Indus,Ravi,Punjab,32.4923837,75.5339847,EPSG:4326,1934,II,Concrete/Gravity,47.53,830.28,4836697.59,80870087.1,31752882.2,67767516.5,Drinking Water,616.81,Operational,POINT (75.5339847 32.4923837),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0078,Bisalpur - Prototype Record 78,Rajasthan,Ganga,Banas,Rajasthan,25.7798761,75.3859983,EPSG:4326,1932,IV,Masonry,17.85,1560.85,1419569.82,250086270.9,19267265.35,232214122.05,Irrigation;Hydropower,1787.1,Operational,POINT (75.3859983 25.7798761),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0079,Rana Pratap Sagar - Prototype Record 79,Rajasthan,Ganga,Chambal,Rajasthan,24.0407383,75.5793476,EPSG:4326,1938,III,Concrete,45.72,1498.14,5842513.18,633910190.07,42442107.65,471137365.97,Flood Control,7526.23,Operational,POINT (75.5793476 24.0407383),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0080,Teesta V - Prototype Record 80,Sikkim,Ganga,Teesta,Sikkim,27.1802062,88.6564497,EPSG:4326,1952,III,Concrete,64.88,259.74,2075515.54,107352073.51,7375707.29,97300885.35,Irrigation,1169.4,Operational,POINT (88.6564497 27.1802062),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0081,Mettur - Prototype Record 81,Tamil Nadu,Cauvery,Cauvery,Tamil Nadu,11.8062387,77.7325104,EPSG:4326,1944,IV,Masonry/Concrete,80.32,1754.37,9469608.71,55298829.02,6443785.1,37900840.31,Flood Control,500.42,Operational,POINT (77.7325104 11.8062387),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0082,Bhavanisagar - Prototype Record 82,Tamil Nadu,Other,Bhavani,Tamil Nadu,11.2892236,77.3067508,EPSG:4326,1948,IV,Earthfill/Concrete,46.29,2679.55,21708326.65,1051173573.54,98772541.84,993954202.06,Flood Control,7053.29,Under Construction,POINT (77.3067508 11.2892236),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0083,Sathanur - Prototype Record 83,Tamil Nadu,East Coast,Thenpennai,Tamil Nadu,12.1094514,79.0750735,EPSG:4326,1955,II,Concrete,54.28,881.93,4566744.96,391783089.94,39773444.63,362293237.31,Drinking Water,1537.48,Operational,POINT (79.0750735 12.1094514),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0084,Srisailam Left Bank - Prototype Record 84,Telangana,Krishna,Krishna,Telangana,16.0459708,78.8854813,EPSG:4326,1945,V,Concrete,73.95,836.92,8194682.52,43731394.34,2953836.25,31064493.75,Flood Control,660.16,Operational,POINT (78.8854813 16.0459708),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0085,Singur - Prototype Record 85,Telangana,Godavari,Manjira,Telangana,17.6754543,77.8831983,EPSG:4326,1993,II,Earthfill,73.28,1637.74,19126456.1,327257386.35,123317364.71,216191382.05,Flood Control,1842.44,Operational,POINT (77.8831983 17.6754543),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0086,Dumbur - Prototype Record 86,Tripura,Ganga,Gomati,Tripura,23.4361219,91.737858,EPSG:4326,1968,IV,Earthfill,26.29,2156.01,6338467.3,86705373.67,24068624.73,73871896.74,Flood Control,1218.5,Under Construction,POINT (91.7378580 23.4361219),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0087,Rihand - Prototype Record 87,Uttar Pradesh,Ganga,Rihand,Uttar Pradesh,24.2444009,83.003976,EPSG:4326,1982,II,Concrete/Earthfill,62.03,1509.3,12923154.57,50185456.55,4624597.14,42133941.06,Irrigation;Hydropower,1080.4,Under Construction,POINT (83.0039760 24.2444009),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0088,Tehri - Prototype Record 88,Uttarakhand,Ganga,Bhagirathi,Uttarakhand,30.4757661,78.419886,EPSG:4326,1924,III,Earthfill/Rockfill,98.74,576.2,4764702.45,53509206.84,24576107.21,47379787.68,Irrigation,1415.83,Operational,POINT (78.4198860 30.4757661),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0089,Ramganga - Prototype Record 89,Uttarakhand,Ganga,Ramganga,Uttarakhand,29.72979,78.6744778,EPSG:4326,1933,II,Concrete,33.52,1372.69,5528426.23,82893974.61,39517488.42,56274809.26,Irrigation;Hydropower,1973.69,Operational,POINT (78.6744778 29.7297900),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0090,Farakka - Prototype Record 90,West Bengal,Ganga,Ganga,West Bengal,24.9327506,87.9211021,EPSG:4326,1952,IV,Barrages,6.96,780.52,558430.54,365913379.44,42003090.6,336653396.95,Multipurpose,1494.54,Under Construction,POINT (87.9211021 24.9327506),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0091,Kangsabati - Prototype Record 91,West Bengal,Ganga,Kangsabati,West Bengal,22.9643499,87.2621784,EPSG:4326,1995,IV,Earthfill,41.2,1634.07,3772488.01,109438350.04,8806089.33,79431233.92,Irrigation,2132.12,Under Construction,POINT (87.2621784 22.9643499),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0092,Salal - Prototype Record 92,Jammu and Kashmir,Indus,Chenab,Jammu and Kashmir,33.1300408,74.7725855,EPSG:4326,1952,V,Concrete,24.7,811.24,2860574.62,49715647.67,12766668.87,47052339.81,Hydropower,661.96,Operational,POINT (74.7725855 33.1300408),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0093,Baglihar - Prototype Record 93,Jammu and Kashmir,Indus,Chenab,Jammu and Kashmir,33.1950995,75.3246698,EPSG:4326,1938,IV,Concrete,56.38,615.22,3946137.97,155955900.42,11173230.9,135174398.02,Drinking Water,2341.0,Operational,POINT (75.3246698 33.1950995),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0094,Nimoo Bazgo - Prototype Record 94,Ladakh,Indus,Indus,Ladakh,34.187593,77.5291885,EPSG:4326,1989,III,Concrete,28.66,583.31,2757266.69,220270201.12,106961957.38,143672858.54,Hydropower,3636.33,Under Construction,POINT (77.5291885 34.1875930),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0095,Polavaram - Prototype Record 95,Andhra Pradesh,Godavari,Godavari,Andhra Pradesh,17.3810712,81.7078903,EPSG:4326,1933,IV,Concrete/Gravity,50.93,357.12,1388029.39,188032073.83,18341517.44,142006892.37,Hydropower,2179.53,Operational,POINT (81.7078903 17.3810712),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0096,Srisailam - Prototype Record 96,Andhra Pradesh,Krishna,Krishna,Andhra Pradesh,16.0742493,78.732739,EPSG:4326,1956,II,Masonry/Concrete,67.76,736.11,7423471.52,314160439.34,72130046.51,237673202.0,Hydropower,5221.24,Under Construction,POINT (78.7327390 16.0742493),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0097,Nagarjuna Sagar - Prototype Record 97,Andhra Pradesh,Krishna,Krishna,Andhra Pradesh,16.4368939,79.1872575,EPSG:4326,2005,V,Masonry,80.46,1920.6,12684218.17,406371818.0,39988153.85,294202240.77,Drinking Water,1991.63,Under Construction,POINT (79.1872575 16.4368939),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0098,Ranganadi - Prototype Record 98,Arunachal Pradesh,Brahmaputra,Ranganadi,Arunachal Pradesh,27.5346099,94.2888382,EPSG:4326,1999,IV,Concrete,57.31,456.71,1116939.52,207859676.52,17027699.16,156678184.34,Flood Control,1886.03,Operational,POINT (94.2888382 27.5346099),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0099,Karbi Langpi - Prototype Record 99,Assam,Brahmaputra,Borpani,Assam,25.6421492,92.5690718,EPSG:4326,2015,III,Concrete,51.81,2180.24,17377423.4,338157661.53,27300693.73,307105030.93,Hydropower,2590.76,Operational,POINT (92.5690718 25.6421492),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0100,Kohira - Prototype Record 100,Bihar,Ganga,Kohira,Bihar,24.9153421,83.5184174,EPSG:4326,2008,V,Earthfill,35.04,617.88,1924836.55,84384463.29,5704398.63,79820892.61,Hydropower,2500.65,Operational,POINT (83.5184174 24.9153421),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0101,Gangrel - Prototype Record 101,Chhattisgarh,Mahanadi,Mahanadi,Chhattisgarh,20.1212748,81.3110273,EPSG:4326,1951,V,Masonry,50.14,2345.26,17803267.67,822510880.99,59974011.84,700861306.89,Drinking Water,3603.51,Under Construction,POINT (81.3110273 20.1212748),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0102,Salaulim - Prototype Record 102,Goa,West Coast,Salaulim,Goa,15.1678528,73.9454538,EPSG:4326,1970,IV,Earthfill,22.59,748.29,2876126.66,1489175716.58,220967222.19,1095811517.4,Drinking Water,10633.7,Operational,POINT (73.9454538 15.1678528),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0103,Sardar Sarovar - Prototype Record 103,Gujarat,Narmada,Narmada,Gujarat,21.8583468,73.7892715,EPSG:4326,2002,V,Concrete/Gravity,59.64,436.54,3436743.99,76970992.97,5464697.62,68469896.17,Multipurpose,933.76,Operational,POINT (73.7892715 21.8583468),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0104,Ukai - Prototype Record 104,Gujarat,Tapi,Tapi,Gujarat,21.2989897,73.6484199,EPSG:4326,1956,IV,Earthfill/Concrete,62.22,1309.07,10967079.24,21074854.86,1519296.61,17910760.95,Irrigation;Hydropower,345.72,Operational,POINT (73.6484199 21.2989897),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0105,Kaushalya - Prototype Record 105,Haryana,Indus,Kaushalya,Haryana,30.8251537,76.8526798,EPSG:4326,1974,II,Earthfill,5.0,270.89,64122.85,294548310.19,33100223.59,243300519.77,Irrigation;Hydropower,4134.59,Under Construction,POINT (76.8526798 30.8251537),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0106,Bhakra - Prototype Record 106,Himachal Pradesh,Indus,Sutlej,Himachal Pradesh,31.437156,76.6932609,EPSG:4326,1993,II,Concrete/Gravity,79.85,1613.41,19280841.82,102460163.5,7415834.84,80997613.8,Hydropower,2869.03,Under Construction,POINT (76.6932609 31.4371560),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0107,Pong - Prototype Record 107,Himachal Pradesh,Indus,Beas,Himachal Pradesh,31.8249726,76.9462217,EPSG:4326,1901,IV,Earthfill,9.09,1594.24,2003496.86,180074687.12,41378997.32,125563596.21,Hydropower,1623.79,Operational,POINT (76.9462217 31.8249726),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0108,Maithon - Prototype Record 108,Jharkhand,Damodar,Barakar,Jharkhand,23.7896871,86.7349294,EPSG:4326,2007,III,Concrete/Earthfill,59.85,605.07,6416274.25,191118564.25,18571611.9,160055977.94,Multipurpose,3130.94,Operational,POINT (86.7349294 23.7896871),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0109,Panchet - Prototype Record 109,Jharkhand,Ganga,Damodar,Jharkhand,23.6979038,86.6509832,EPSG:4326,1907,V,Earthfill/Concrete,52.4,772.2,2212022.1,98500374.54,25139672.48,72829539.56,Drinking Water,535.25,Operational,POINT (86.6509832 23.6979038),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0110,Almatti - Prototype Record 110,Karnataka,Krishna,Krishna,Karnataka,16.3672502,75.9096137,EPSG:4326,2016,V,Concrete,31.27,410.13,1890845.3,81478470.4,10798449.3,66280167.9,Irrigation,1218.52,Under Construction,POINT (75.9096137 16.3672502),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0111,Krishna Raja Sagara - Prototype Record 111,Karnataka,Cauvery,Cauvery,Karnataka,12.3574791,76.4623841,EPSG:4326,1902,II,Masonry,41.97,718.41,2800060.36,864579090.67,151949298.54,695186967.82,Hydropower,5726.58,Operational,POINT (76.4623841 12.3574791),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0112,Tungabhadra - Prototype Record 112,Karnataka,Krishna,Tungabhadra,Karnataka,15.1569577,76.3236462,EPSG:4326,1953,V,Masonry,70.24,1847.69,8422000.65,261488715.31,20241881.13,170784460.76,Flood Control,1278.02,Operational,POINT (76.3236462 15.1569577),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0113,Idukki - Prototype Record 113,Kerala,West Coast,Periyar,Kerala,9.9659544,77.0890702,EPSG:4326,2010,II,Concrete/Arch,171.49,1736.81,15087796.64,411315062.96,58201429.67,278945311.9,Hydropower,3834.02,Operational,POINT (77.0890702 9.9659544),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0114,Mullaperiyar - Prototype Record 114,Kerala,West Coast,Periyar,Kerala,9.6035088,77.1286882,EPSG:4326,1972,II,Masonry,57.78,2532.17,5964178.58,138213799.33,28264709.22,130030365.45,Irrigation,2672.21,Under Construction,POINT (77.1286882 9.6035088),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0115,Indira Sagar - Prototype Record 115,Madhya Pradesh,Narmada,Narmada,Madhya Pradesh,22.3730871,76.5309996,EPSG:4326,1924,IV,Concrete/Earthfill,52.11,2174.87,7913534.65,74597722.66,24700025.56,57342398.92,Multipurpose,926.36,Under Construction,POINT (76.5309996 22.3730871),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0116,Bargi - Prototype Record 116,Madhya Pradesh,Narmada,Narmada,Madhya Pradesh,22.9128228,79.9331576,EPSG:4326,1947,III,Concrete,33.33,1154.66,6547909.74,191669864.16,13982383.29,143368806.36,Irrigation,1410.25,Under Construction,POINT (79.9331576 22.9128228),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0117,Koyna - Prototype Record 117,Maharashtra,Other,Koyna,Maharashtra,17.3547723,73.8152464,EPSG:4326,1952,II,Concrete/Gravity,64.92,487.96,5189937.05,131196974.58,15024554.5,102866414.14,Irrigation,3032.15,Operational,POINT (73.8152464 17.3547723),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0118,Jayakwadi - Prototype Record 118,Maharashtra,Godavari,Godavari,Maharashtra,19.483472,75.306082,EPSG:4326,1950,III,Earthfill,38.64,805.54,1458446.96,202194086.33,19377594.6,157538418.11,Hydropower,3448.6,Operational,POINT (75.3060820 19.4834720),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0119,Khuga - Prototype Record 119,Manipur,Barak,Khuga,Manipur,24.5151869,93.5787857,EPSG:4326,1948,II,Earthfill,22.61,1836.42,5158667.34,377963166.4,147627546.57,271997629.17,Irrigation,2546.5,Operational,POINT (93.5787857 24.5151869),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0120,Umiam - Prototype Record 120,Meghalaya,Brahmaputra,Umiam,Meghalaya,25.811436,91.743539,EPSG:4326,1959,II,Concrete,23.61,609.23,2252301.28,919165447.96,224325195.12,694248978.14,Drinking Water,3330.73,Operational,POINT (91.7435390 25.8114360),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0121,Tuirial - Prototype Record 121,Mizoram,Barak,Tuirial,Mizoram,23.7649351,92.8071128,EPSG:4326,1932,IV,Earthfill,15.22,2435.98,5657137.04,176961072.27,17104871.47,149122684.55,Irrigation,3144.07,Operational,POINT (92.8071128 23.7649351),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0122,Doyang - Prototype Record 122,Nagaland,Brahmaputra,Doyang,Nagaland,26.2244843,94.4552699,EPSG:4326,1947,V,Earthfill,35.4,955.17,4243668.41,130899441.28,21133606.92,122429124.34,Irrigation;Hydropower,2911.41,Under Construction,POINT (94.4552699 26.2244843),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0123,Hirakud - Prototype Record 123,Odisha,Mahanadi,Mahanadi,Odisha,21.4962731,83.7996061,EPSG:4326,2001,II,Masonry/Earthfill,34.22,1522.18,6776712.93,95816269.77,14968135.14,66567677.31,Drinking Water,740.28,Operational,POINT (83.7996061 21.4962731),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0124,Ranjit Sagar - Prototype Record 124,Punjab,Indus,Ravi,Punjab,32.5669954,75.711842,EPSG:4326,2015,III,Concrete/Gravity,31.26,1186.23,3918824.76,48045183.66,6665064.99,37258742.03,Drinking Water,967.08,Operational,POINT (75.7118420 32.5669954),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0125,Bisalpur - Prototype Record 125,Rajasthan,Ganga,Banas,Rajasthan,25.7805045,75.4630648,EPSG:4326,2021,V,Masonry,64.91,1075.82,9375595.12,90220608.05,14838826.2,85568978.72,Hydropower,2480.51,Operational,POINT (75.4630648 25.7805045),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0126,Rana Pratap Sagar - Prototype Record 126,Rajasthan,Ganga,Chambal,Rajasthan,23.9875366,75.5986184,EPSG:4326,2021,V,Concrete,59.45,642.6,2621529.15,99968686.63,8330356.44,87117594.6,Multipurpose,2628.64,Under Construction,POINT (75.5986184 23.9875366),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0127,Teesta V - Prototype Record 127,Sikkim,Ganga,Teesta,Sikkim,26.9819223,88.8215222,EPSG:4326,1992,IV,Concrete,60.05,1694.18,6868917.55,1112150773.51,101301410.08,975800064.11,Irrigation,6446.39,Operational,POINT (88.8215222 26.9819223),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0128,Mettur - Prototype Record 128,Tamil Nadu,Cauvery,Cauvery,Tamil Nadu,11.6723832,77.8550466,EPSG:4326,2011,IV,Masonry/Concrete,58.87,1764.74,15509629.43,186485561.5,19946275.6,122555751.61,Multipurpose,1075.16,Operational,POINT (77.8550466 11.6723832),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0129,Bhavanisagar - Prototype Record 129,Tamil Nadu,Other,Bhavani,Tamil Nadu,11.3482933,77.1024901,EPSG:4326,1900,III,Earthfill/Concrete,52.04,906.28,5162857.29,136588454.76,24420815.23,123861601.29,Irrigation,2596.64,Under Construction,POINT (77.1024901 11.3482933),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0130,Sathanur - Prototype Record 130,Tamil Nadu,East Coast,Thenpennai,Tamil Nadu,12.1052156,78.8987661,EPSG:4326,1944,IV,Concrete,45.47,980.45,4069773.1,45763463.31,18248976.17,35827820.38,Hydropower,1935.16,Operational,POINT (78.8987661 12.1052156),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0131,Srisailam Left Bank - Prototype Record 131,Telangana,Krishna,Krishna,Telangana,16.2351782,78.8966153,EPSG:4326,1938,IV,Concrete,34.07,487.4,2189839.47,94782464.69,9360950.75,76800411.89,Irrigation,1306.4,Operational,POINT (78.8966153 16.2351782),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0132,Singur - Prototype Record 132,Telangana,Godavari,Manjira,Telangana,17.7598875,77.9042195,EPSG:4326,2013,II,Earthfill,14.62,1495.06,3553259.75,224219399.54,39017490.32,171309528.74,Multipurpose,3200.65,Under Construction,POINT (77.9042195 17.7598875),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0133,Dumbur - Prototype Record 133,Tripura,Ganga,Gomati,Tripura,23.5882323,91.6858419,EPSG:4326,1987,II,Earthfill,28.86,807.9,2583676.02,871355131.92,86437678.74,753135464.49,Hydropower,2200.79,Operational,POINT (91.6858419 23.5882323),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0134,Rihand - Prototype Record 134,Uttar Pradesh,Ganga,Rihand,Uttar Pradesh,24.30215,82.9847461,EPSG:4326,1990,III,Concrete/Earthfill,70.11,1624.02,19787364.65,342346982.99,70595401.95,223850482.41,Irrigation,5530.51,Operational,POINT (82.9847461 24.3021500),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0135,Tehri - Prototype Record 135,Uttarakhand,Ganga,Bhagirathi,Uttarakhand,30.307067,78.4464802,EPSG:4326,1926,IV,Earthfill/Rockfill,90.83,472.71,5003471.11,276005976.47,26806155.13,193388480.41,Drinking Water,2481.18,Operational,POINT (78.4464802 30.3070670),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0136,Ramganga - Prototype Record 136,Uttarakhand,Ganga,Ramganga,Uttarakhand,29.5951759,78.7341566,EPSG:4326,1981,II,Concrete,61.94,1141.84,9148771.33,200931734.22,16304033.04,176143485.59,Irrigation;Hydropower,4084.7,Under Construction,POINT (78.7341566 29.5951759),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0137,Farakka - Prototype Record 137,West Bengal,Ganga,Ganga,West Bengal,24.7251944,87.9462861,EPSG:4326,2007,IV,Barrages,10.39,327.89,273009.44,93639469.14,14282356.75,68704165.83,Drinking Water,626.23,Operational,POINT (87.9462861 24.7251944),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0138,Kangsabati - Prototype Record 138,West Bengal,Ganga,Kangsabati,West Bengal,23.0139053,87.0470901,EPSG:4326,2016,IV,Earthfill,48.42,267.61,1737462.88,383582730.54,55169850.88,332634510.45,Multipurpose,4794.45,Under Construction,POINT (87.0470901 23.0139053),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0139,Salal - Prototype Record 139,Jammu and Kashmir,Indus,Chenab,Jammu and Kashmir,33.224262,74.8897141,EPSG:4326,1954,IV,Concrete,42.37,298.64,1637679.13,114859259.86,11108753.05,98797863.86,Irrigation,605.62,Operational,POINT (74.8897141 33.2242620),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0140,Baglihar - Prototype Record 140,Jammu and Kashmir,Indus,Chenab,Jammu and Kashmir,33.2099804,75.2723373,EPSG:4326,1978,II,Concrete,56.3,522.43,5162536.69,417622021.9,118865315.41,384067151.09,Multipurpose,1536.28,Operational,POINT (75.2723373 33.2099804),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0141,Nimoo Bazgo - Prototype Record 141,Ladakh,Indus,Indus,Ladakh,34.2323247,77.4913952,EPSG:4326,1923,V,Concrete,54.09,1037.02,2579143.5,396189124.42,60765978.02,340168638.93,Drinking Water,1909.58,Operational,POINT (77.4913952 34.2323247),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0142,Polavaram - Prototype Record 142,Andhra Pradesh,Godavari,Godavari,Andhra Pradesh,17.3105058,81.5403974,EPSG:4326,1918,III,Concrete/Gravity,64.12,2293.65,23530076.48,91281708.84,6115080.52,85924533.38,Irrigation;Hydropower,1357.33,Operational,POINT (81.5403974 17.3105058),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0143,Srisailam - Prototype Record 143,Andhra Pradesh,Krishna,Krishna,Andhra Pradesh,16.0441498,78.9686605,EPSG:4326,1974,V,Masonry/Concrete,53.76,720.14,2775430.17,135559445.36,17529973.34,98331871.07,Irrigation,3168.52,Operational,POINT (78.9686605 16.0441498),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0144,Nagarjuna Sagar - Prototype Record 144,Andhra Pradesh,Krishna,Krishna,Andhra Pradesh,16.7002817,79.3566454,EPSG:4326,2013,IV,Masonry,36.56,880.66,4382782.76,277514736.87,26257909.12,188766548.38,Irrigation,3939.29,Operational,POINT (79.3566454 16.7002817),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0145,Ranganadi - Prototype Record 145,Arunachal Pradesh,Brahmaputra,Ranganadi,Arunachal Pradesh,27.4354765,94.2687614,EPSG:4326,1904,II,Concrete,41.9,1100.39,2352444.81,27082393.83,3475073.88,21644829.5,Irrigation;Hydropower,887.89,Operational,POINT (94.2687614 27.4354765),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0146,Karbi Langpi - Prototype Record 146,Assam,Brahmaputra,Borpani,Assam,25.7392408,92.6692166,EPSG:4326,2014,II,Concrete,37.15,607.89,1233380.82,88960517.53,11925461.19,64946945.8,Hydropower,1063.78,Under Construction,POINT (92.6692166 25.7392408),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0147,Kohira - Prototype Record 147,Bihar,Ganga,Kohira,Bihar,24.9974886,83.5223332,EPSG:4326,1982,III,Earthfill,46.43,811.86,1924987.53,490982944.81,37990289.53,390194376.88,Multipurpose,1846.61,Operational,POINT (83.5223332 24.9974886),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
IND_DAM_0148,Gangrel - Prototype Record 148,Chhattisgarh,Mahanadi,Mahanadi,Chhattisgarh,20.0469449,81.226851,EPSG:4326,1901,V,Masonry,32.1,1308.01,6326217.93,124139624.88,14536273.48,116414639.04,Flood Control,1407.93,Operational,POINT (81.2268510 20.0469449),REAL_NAME/ANCHOR + SYNTHETIC_PROTOTYPE_PARAMETERS
