dem_cell_id,state,latitude,longitude,elevation_m,spatial_resolution_m,crs,nodata_value,downstream_floodplain,river_valley_terrain,slope_degree,aspect_degree,flow_direction,flow_accumulation_cells,terrain_class,coverage,data_status
IND_DEM_0607,Gujarat,21.5829792,72.1531329,204.63,30,EPSG:4326,-9999,1,1,6.688,201.05,1,160.8,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0608,Haryana,29.4613901,76.0841946,1250.53,30,EPSG:4326,-9999,0,1,6.945,290.19,7,2.23,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0609,Himachal Pradesh,32.0573012,77.1772361,1399.86,30,EPSG:4326,-9999,0,0,9.249,26.34,1,2.14,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0610,Jharkhand,23.7803178,86.1274335,184.57,30,EPSG:4326,-9999,1,1,0.013,193.69,8,6.8,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0611,Karnataka,15.712302,74.2623428,833.12,30,EPSG:4326,-9999,0,1,7.648,24.67,1,183.3,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0612,Kerala,10.8547941,76.4655164,661.21,30,EPSG:4326,-9999,0,1,0.739,97.3,6,381.54,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0613,Madhya Pradesh,22.9610253,77.6243139,247.99,30,EPSG:4326,-9999,1,1,8.225,285.59,1,18.8,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0614,Maharashtra,19.8726059,74.9202177,947.14,30,EPSG:4326,-9999,0,0,10.545,56.55,2,2807.63,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0615,Manipur,24.8943567,95.0956887,245.44,30,EPSG:4326,-9999,1,1,1.048,33.31,6,2.2,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0616,Meghalaya,24.4334829,91.3752407,233.82,30,EPSG:4326,-9999,1,1,7.856,291.9,8,126.78,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0617,Mizoram,22.7613881,92.4455628,475.87,30,EPSG:4326,-9999,0,1,2.471,306.67,2,1961.36,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0618,Nagaland,25.7313236,93.7302965,360.55,30,EPSG:4326,-9999,0,1,7.593,58.14,2,181.12,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0619,Odisha,20.1246118,84.8320805,334.79,30,EPSG:4326,-9999,0,1,4.514,115.67,4,21.38,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0620,Punjab,30.7862757,74.9778172,1583.7,30,EPSG:4326,-9999,0,1,6.433,202.66,2,14.2,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0621,Rajasthan,25.6943202,73.3916991,382.7,30,EPSG:4326,-9999,0,1,3.719,233.9,3,9.69,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0622,Sikkim,26.7781693,87.9782274,55.95,30,EPSG:4326,-9999,1,1,7.479,206.48,7,1.73,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0623,Tamil Nadu,10.7700675,78.6702116,303.93,30,EPSG:4326,-9999,0,1,0.644,50.12,2,582.46,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0624,Telangana,17.8549853,80.4530666,329.36,30,EPSG:4326,-9999,0,1,6.814,357.39,4,51.28,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0625,Tripura,23.4598007,91.8046557,476.37,30,EPSG:4326,-9999,0,0,11.373,108.42,3,4.88,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0626,Uttar Pradesh,26.2885501,80.9381852,144.17,30,EPSG:4326,-9999,1,1,1.819,148.52,8,11.22,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0627,Uttarakhand,31.0595973,78.8087402,935.22,30,EPSG:4326,-9999,0,1,2.655,269.02,1,41.25,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0628,West Bengal,22.5690837,87.8869957,240.08,30,EPSG:4326,-9999,1,1,4.651,342.61,4,445.27,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0629,Jammu and Kashmir,33.6632061,75.4572687,2275.37,30,EPSG:4326,-9999,0,0,12.306,10.98,5,2.53,Mountain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0630,Ladakh,33.9209319,76.8475062,1958.48,30,EPSG:4326,-9999,0,1,7.297,4.17,4,3.57,Mountain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0631,Andhra Pradesh,16.3137303,79.0373343,305.51,30,EPSG:4326,-9999,0,1,6.102,32.63,5,3.17,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0632,Arunachal Pradesh,28.6497639,95.1067812,559.76,30,EPSG:4326,-9999,0,1,1.337,37.82,1,50.93,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0633,Assam,25.5247081,92.6772921,411.74,30,EPSG:4326,-9999,0,0,9.182,178.98,8,37.25,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0634,Bihar,26.2786349,85.4089651,229.01,30,EPSG:4326,-9999,1,1,11.181,52.81,1,125.48,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0635,Chhattisgarh,21.1796839,83.3234968,222.29,30,EPSG:4326,-9999,1,1,5.569,295.46,3,2316.64,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0636,Goa,14.9225673,73.5730644,392.16,30,EPSG:4326,-9999,0,1,0.143,102.68,7,1.74,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0637,Gujarat,21.9425337,72.2317946,197.83,30,EPSG:4326,-9999,1,1,9.441,287.1,1,26.17,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0638,Haryana,28.8876152,76.4986144,922.56,30,EPSG:4326,-9999,0,0,10.994,227.97,6,928.17,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0639,Himachal Pradesh,32.2503411,77.903905,1232.42,30,EPSG:4326,-9999,0,0,8.056,224.53,5,1.17,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0640,Jharkhand,24.1787305,86.1865906,171.87,30,EPSG:4326,-9999,1,1,5.488,1.0,4,178.2,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0641,Karnataka,15.7098186,75.3929078,892.83,30,EPSG:4326,-9999,0,0,12.455,192.09,3,66.68,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0642,Kerala,11.2025169,77.3816567,572.5,30,EPSG:4326,-9999,0,1,7.474,333.05,2,57.87,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0643,Madhya Pradesh,23.0529996,77.4712314,324.84,30,EPSG:4326,-9999,0,1,4.76,19.2,4,6.96,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0644,Maharashtra,19.1478388,76.0518632,761.15,30,EPSG:4326,-9999,0,1,6.22,355.31,8,278.54,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0645,Manipur,24.8917878,93.1132526,284.68,30,EPSG:4326,-9999,0,0,10.242,33.28,2,632.38,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0646,Meghalaya,25.3874664,91.0059166,223.07,30,EPSG:4326,-9999,1,1,6.596,85.2,3,4.49,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0647,Mizoram,23.7182181,93.8302905,417.35,30,EPSG:4326,-9999,0,1,1.118,32.2,1,85.69,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0648,Nagaland,25.1633328,96.3243207,209.33,30,EPSG:4326,-9999,1,1,2.364,27.93,2,2.87,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0649,Odisha,20.8704831,85.5181938,176.98,30,EPSG:4326,-9999,1,1,5.089,325.32,4,585.41,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0650,Punjab,31.2415558,75.1006196,1747.85,30,EPSG:4326,-9999,0,1,4.277,65.18,5,13.96,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0651,Rajasthan,26.8666896,74.1552949,678.95,30,EPSG:4326,-9999,0,1,5.759,188.13,5,160.68,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0652,Sikkim,27.9729233,88.8662782,398.84,30,EPSG:4326,-9999,0,1,2.157,146.04,4,603.63,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0653,Tamil Nadu,10.6708759,79.1495125,359.37,30,EPSG:4326,-9999,0,1,4.549,300.65,4,1235.06,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0654,Telangana,17.1153116,79.8787185,284.65,30,EPSG:4326,-9999,0,1,0.071,75.55,6,812.22,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0655,Tripura,24.6740551,92.2405098,429.14,30,EPSG:4326,-9999,0,1,6.935,235.84,6,152.18,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0656,Uttar Pradesh,26.600285,82.0945838,62.86,30,EPSG:4326,-9999,1,1,7.73,332.45,5,1806.64,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0657,Uttarakhand,29.9016883,78.1877312,758.48,30,EPSG:4326,-9999,0,1,5.115,348.59,2,117.07,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0658,West Bengal,22.8210487,88.8059356,269.53,30,EPSG:4326,-9999,0,0,12.525,55.26,7,193.39,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0659,Jammu and Kashmir,34.1219549,75.2079233,2374.24,30,EPSG:4326,-9999,0,0,16.048,198.62,2,19.03,Mountain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0660,Ladakh,34.2576501,76.6740034,2093.77,30,EPSG:4326,-9999,0,0,8.904,46.77,1,154.26,Mountain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0661,Andhra Pradesh,17.2874105,78.6154419,293.86,30,EPSG:4326,-9999,0,0,9.076,163.34,3,46.28,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0662,Arunachal Pradesh,27.8205627,94.5957108,438.01,30,EPSG:4326,-9999,0,1,6.294,268.19,8,4.0,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0663,Assam,26.6151357,93.3036313,319.01,30,EPSG:4326,-9999,0,1,5.908,11.63,2,807.92,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0664,Bihar,26.161095,85.2509715,49.88,30,EPSG:4326,-9999,1,1,10.016,110.83,3,1003.26,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0665,Chhattisgarh,21.8558706,82.3542918,271.18,30,EPSG:4326,-9999,0,1,5.978,25.5,1,2.37,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0666,Goa,15.3594906,74.3448308,731.12,30,EPSG:4326,-9999,0,1,4.567,322.69,2,401.52,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0667,Gujarat,22.5602302,71.4606025,211.06,30,EPSG:4326,-9999,1,1,8.666,113.45,7,4.05,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0668,Haryana,29.2334646,76.5227127,956.51,30,EPSG:4326,-9999,0,1,6.235,165.52,4,100.87,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0669,Himachal Pradesh,31.9929201,75.7261773,1798.84,30,EPSG:4326,-9999,0,0,8.804,183.0,6,238.72,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0670,Jharkhand,23.5972066,85.1089876,195.28,30,EPSG:4326,-9999,1,1,4.325,93.09,8,2066.64,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0671,Karnataka,15.0232108,75.1352863,937.87,30,EPSG:4326,-9999,0,0,10.435,183.07,7,386.88,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0672,Kerala,10.4494257,75.774416,890.16,30,EPSG:4326,-9999,0,0,8.958,357.42,8,48.14,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0673,Madhya Pradesh,22.6935822,79.3282929,231.27,30,EPSG:4326,-9999,1,1,8.817,96.27,3,63.43,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0674,Maharashtra,19.7428745,76.2318334,720.78,30,EPSG:4326,-9999,0,1,1.522,355.07,6,71.18,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0675,Manipur,25.3334459,94.5058371,282.91,30,EPSG:4326,-9999,0,1,6.064,29.35,6,693.07,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0676,Meghalaya,25.8791455,92.2668786,315.25,30,EPSG:4326,-9999,0,0,10.985,75.31,2,187.81,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0677,Mizoram,23.9697428,93.3028065,271.57,30,EPSG:4326,-9999,0,1,4.213,273.63,5,100.47,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0678,Nagaland,26.0790258,95.2681899,143.8,30,EPSG:4326,-9999,1,1,4.44,144.63,7,2.32,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0679,Odisha,20.338191,84.200661,251.76,30,EPSG:4326,-9999,0,0,8.851,179.93,7,5.92,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0680,Punjab,30.8517656,75.54933,1650.62,30,EPSG:4326,-9999,0,1,4.603,228.44,4,19.34,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0681,Rajasthan,27.6743325,74.334311,832.72,30,EPSG:4326,-9999,0,1,2.691,321.34,4,1637.15,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0682,Sikkim,26.8171998,88.976633,183.85,30,EPSG:4326,-9999,1,1,9.167,117.68,7,1185.01,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0683,Tamil Nadu,11.2510635,78.2057333,428.1,30,EPSG:4326,-9999,0,1,0.318,300.79,3,1.39,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0684,Telangana,17.7343698,78.1991898,270.11,30,EPSG:4326,-9999,0,1,2.333,272.1,7,199.62,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0685,Tripura,24.4735375,91.8023316,328.84,30,EPSG:4326,-9999,0,1,1.261,344.9,3,252.14,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0686,Uttar Pradesh,26.9510245,80.520078,41.03,30,EPSG:4326,-9999,1,1,5.238,261.73,3,96.84,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0687,Uttarakhand,30.6563218,79.1789342,927.18,30,EPSG:4326,-9999,0,1,7.383,352.68,5,340.7,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0688,West Bengal,23.4452175,86.9137629,0.0,30,EPSG:4326,-9999,1,1,9.585,52.13,4,1781.15,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0689,Jammu and Kashmir,34.4434571,75.1953521,2365.36,30,EPSG:4326,-9999,0,0,8.161,313.38,2,585.5,Mountain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0690,Ladakh,35.0961792,78.6117442,1783.75,30,EPSG:4326,-9999,0,1,6.003,37.16,5,10.5,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0691,Andhra Pradesh,15.7656251,79.3988773,241.35,30,EPSG:4326,-9999,1,1,13.701,199.4,2,1030.92,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0692,Arunachal Pradesh,28.9707464,94.1693784,837.9,30,EPSG:4326,-9999,0,0,12.328,315.55,3,2.31,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0693,Assam,26.1441417,92.1183632,283.62,30,EPSG:4326,-9999,0,1,6.606,244.84,4,14.28,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0694,Bihar,25.1473504,85.9537535,150.66,30,EPSG:4326,-9999,1,1,1.404,311.54,5,2.25,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0695,Chhattisgarh,20.9525275,81.7342139,308.61,30,EPSG:4326,-9999,0,0,9.972,146.3,2,3.09,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0696,Goa,15.2570138,73.9583816,636.13,30,EPSG:4326,-9999,0,0,11.595,125.68,1,2.35,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0697,Gujarat,22.7456146,71.3656911,116.63,30,EPSG:4326,-9999,1,1,2.178,142.58,1,1471.84,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0698,Haryana,29.3135898,75.7550731,1130.17,30,EPSG:4326,-9999,0,1,7.496,110.82,4,2057.83,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0699,Himachal Pradesh,31.3338414,76.7081317,1464.71,30,EPSG:4326,-9999,0,1,5.221,29.56,2,232.93,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0700,Jharkhand,24.4315703,85.1110694,227.71,30,EPSG:4326,-9999,1,1,1.637,49.26,7,2.05,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
